OA,pca_cluster,ae_cluster,oac_supergroup
E00162805,7,2,1
E00162806,2,4,1
E00162807,1,2,2
E00162808,7,2,1
E00162809,1,0,6
E00162810,2,4,2
E00162811,1,2,2
E00162813,2,4,1
E00162814,1,2,2
E00162815,7,2,2
E00162816,1,2,2
E00162817,7,2,2
E00162818,1,1,2
E00162819,1,0,2
E00162820,1,2,6
E00162821,2,4,2
E00162822,1,0,6
E00162823,2,4,1
E00162824,2,2,2
E00162825,4,1,6
E00162826,7,2,2
E00162827,4,1,7
E00162828,0,5,8
E00162829,4,1,7
E00162830,1,2,2
E00162831,7,2,2
E00162832,7,2,6
E00162833,7,2,7
E00162834,2,4,1
E00162835,0,5,8
E00162836,0,5,8
E00162837,4,1,7
E00162838,2,4,1
E00162839,4,1,7
E00162840,2,4,1
E00162841,0,5,6
E00162842,7,2,1
E00162843,1,2,6
E00162844,2,4,1
E00162846,7,2,7
E00162847,7,2,2
E00162848,7,7,2
E00162849,7,7,2
E00162850,2,4,2
E00162851,2,4,2
E00162853,0,5,8
E00162854,7,2,2
E00162855,2,4,1
E00162856,7,7,2
E00162857,2,7,2
E00162858,2,4,2
E00162859,7,7,1
E00162860,2,4,2
E00162861,7,2,2
E00162862,4,1,7
E00162863,2,4,1
E00162864,4,1,7
E00162865,4,1,6
E00162866,1,7,2
E00162867,2,4,1
E00162868,2,4,1
E00162869,2,4,2
E00162870,2,4,1
E00162871,2,4,2
E00162872,7,7,2
E00162873,7,7,2
E00162874,2,4,1
E00162875,7,7,2
E00162876,7,7,2
E00162877,0,5,8
E00162878,6,4,1
E00162879,2,4,1
E00162880,7,7,2
E00162881,4,1,7
E00162882,2,4,2
E00162883,2,4,2
E00162884,7,2,2
E00162886,6,4,1
E00162887,6,7,1
E00162888,6,7,2
E00162889,6,4,2
E00162890,6,4,1
E00162891,6,7,2
E00162892,7,7,2
E00162893,2,4,1
E00162894,6,4,1
E00162895,6,4,2
E00162896,6,4,1
E00162897,6,4,2
E00162898,2,4,2
E00162899,6,2,2
E00162900,6,4,2
E00162901,2,4,1
E00162902,7,2,2
E00162903,6,4,1
E00162904,6,7,2
E00162905,6,4,1
E00162906,6,7,2
E00162907,7,2,2
E00162908,2,4,2
E00162909,2,4,1
E00162910,6,4,2
E00162911,7,7,2
E00162912,2,4,2
E00162913,6,4,2
E00162915,1,0,6
E00162916,6,7,1
E00162917,6,7,2
E00162918,7,2,2
E00162919,1,0,6
E00162920,6,7,2
E00162921,6,7,2
E00162922,1,2,2
E00162923,1,2,2
E00162924,7,2,2
E00162926,1,0,6
E00162927,6,7,1
E00162928,6,4,1
E00162929,6,4,1
E00162930,7,2,2
E00162931,1,7,2
E00162932,4,1,7
E00162933,7,7,2
E00162934,0,5,8
E00162935,1,0,6
E00162936,1,0,2
E00162938,2,4,1
E00162939,4,1,7
E00162940,2,2,2
E00162941,2,4,2
E00162942,7,2,1
E00162943,1,7,2
E00162944,7,2,7
E00162945,6,7,2
E00162946,6,4,1
E00162947,6,4,2
E00162948,6,4,1
E00162949,6,4,1
E00162950,6,4,1
E00162951,2,0,5
E00162952,2,4,1
E00162953,7,7,2
E00162955,1,7,2
E00162956,2,4,2
E00162957,7,2,2
E00162958,4,1,7
E00162959,0,5,8
E00162960,7,2,1
E00162961,7,2,7
E00162962,4,1,2
E00162963,4,1,7
E00162964,4,1,7
E00162965,4,1,7
E00162966,7,4,1
E00162967,2,4,2
E00162968,7,2,2
E00162970,2,4,2
E00162971,7,7,2
E00162972,6,4,2
E00162973,6,4,1
E00162974,2,4,1
E00162975,4,1,7
E00162976,4,1,7
E00162977,4,1,7
E00162978,2,4,2
E00162979,6,4,2
E00162980,6,4,1
E00162981,6,7,2
E00162982,1,2,5
E00162983,6,4,1
E00162984,6,4,2
E00162985,6,4,1
E00162986,6,4,1
E00162987,2,4,1
E00162988,7,7,2
E00162989,6,4,2
E00162990,6,4,2
E00162991,5,6,4
E00162993,6,7,2
E00162994,6,4,1
E00162995,6,4,1
E00162996,6,4,2
E00162997,6,7,2
E00162998,6,7,2
E00162999,6,4,1
E00163000,6,4,1
E00163001,2,4,1
E00163002,2,4,1
E00163003,2,4,1
E00163004,6,4,1
E00163005,2,4,5
E00163006,6,7,2
E00163007,4,1,6
E00163008,7,2,1
E00163009,4,1,6
E00163011,7,2,2
E00163012,4,1,6
E00163013,2,4,1
E00163014,4,1,6
E00163015,7,7,2
E00163016,2,4,2
E00163017,0,5,6
E00163018,4,1,6
E00163019,7,2,2
E00163020,7,7,2
E00163021,7,7,7
E00163022,7,7,2
E00163023,7,2,2
E00163024,2,4,2
E00163025,2,4,1
E00163026,2,4,5
E00163027,7,2,2
E00163028,2,4,1
E00163029,2,4,1
E00163030,6,4,2
E00163031,7,2,7
E00163033,1,7,2
E00163034,7,2,1
E00163035,0,5,8
E00163036,7,7,2
E00163038,2,4,1
E00163040,7,2,2
E00163041,7,7,7
E00163042,2,4,1
E00163043,1,0,6
E00163044,7,2,2
E00163045,7,2,2
E00163046,4,1,7
E00163047,2,4,1
E00163048,2,4,1
E00163049,2,4,1
E00163050,1,2,2
E00163051,2,4,2
E00163052,6,4,1
E00163053,2,4,1
E00163054,6,4,1
E00163055,2,4,1
E00163056,2,4,1
E00163057,2,4,1
E00163058,2,4,1
E00163059,2,4,2
E00163060,7,7,2
E00163061,2,4,1
E00163062,6,4,1
E00163063,2,4,2
E00163064,2,2,2
E00163065,1,2,2
E00163066,7,2,1
E00163067,2,2,2
E00163068,1,2,5
E00163069,4,1,7
E00163071,2,4,1
E00163073,0,5,2
E00163074,7,7,2
E00163075,4,1,7
E00163076,6,7,1
E00163077,7,7,2
E00163078,4,1,7
E00163079,7,7,2
E00163080,4,1,7
E00163081,4,1,7
E00163082,1,1,6
E00163083,7,7,2
E00163084,2,2,2
E00163085,4,1,7
E00163086,7,2,2
E00163087,7,2,7
E00163088,6,7,2
E00163089,7,7,2
E00163090,4,1,7
E00163091,2,4,1
E00163092,1,1,6
E00163093,4,1,7
E00163094,1,2,6
E00163095,0,1,8
E00163096,7,2,2
E00163097,0,5,6
E00163098,0,5,8
E00163099,4,1,7
E00163100,4,1,7
E00163101,7,7,1
E00163102,7,2,7
E00163105,1,2,2
E00163106,4,1,7
E00163107,4,1,7
E00163108,4,1,6
E00163109,7,2,2
E00163110,4,1,7
E00163111,4,1,7
E00163112,4,1,7
E00163113,4,1,6
E00163114,4,1,7
E00163115,2,4,2
E00163116,0,5,7
E00163117,0,1,7
E00163118,4,1,6
E00163119,4,1,6
E00163120,7,7,2
E00163121,2,4,1
E00163122,1,2,2
E00163123,7,7,2
E00163124,4,1,6
E00163125,4,2,7
E00163127,2,4,2
E00163130,4,1,7
E00163132,1,0,6
E00163133,7,2,2
E00163135,7,2,2
E00163136,1,0,6
E00163137,1,0,6
E00163138,1,2,6
E00163142,6,4,2
E00163143,6,4,1
E00163144,6,7,7
E00163145,6,4,2
E00163146,6,4,2
E00163147,6,4,1
E00163148,6,4,2
E00163149,6,4,2
E00163150,6,4,2
E00163151,6,4,1
E00163152,6,4,1
E00163153,6,4,1
E00163154,6,4,1
E00163155,6,4,1
E00163156,4,1,7
E00163157,6,4,1
E00163158,7,7,1
E00163159,7,7,2
E00163160,7,2,2
E00163161,7,4,2
E00163162,6,4,2
E00163163,7,7,2
E00163164,7,7,2
E00163165,4,1,7
E00163166,7,2,1
E00163167,7,7,2
E00163168,2,4,2
E00163169,6,4,1
E00163170,6,4,1
E00163171,2,4,2
E00163172,2,4,1
E00163173,2,4,1
E00163174,4,1,7
E00163175,2,4,1
E00163176,2,4,1
E00163177,2,4,1
E00163179,1,0,6
E00163180,2,4,1
E00163181,7,2,1
E00163183,4,1,7
E00163184,4,1,7
E00163185,1,2,6
E00163187,2,4,2
E00163188,7,2,2
E00163190,7,7,2
E00163191,4,1,7
E00163192,7,7,2
E00163193,7,2,2
E00163194,1,1,2
E00163195,7,7,2
E00163196,4,1,7
E00163197,1,0,5
E00163198,6,4,1
E00163199,6,4,1
E00163200,6,4,2
E00163201,1,2,2
E00163202,6,4,2
E00163203,6,7,2
E00163204,1,0,6
E00163205,0,0,6
E00163206,0,0,6
E00163207,1,0,6
E00163208,3,0,6
E00163209,2,4,1
E00163210,7,7,2
E00163211,7,7,2
E00163212,1,0,6
E00163213,7,2,2
E00163214,1,0,2
E00163215,7,7,2
E00163216,0,5,6
E00163217,1,0,6
E00163218,1,0,6
E00163219,0,5,8
E00163222,4,1,7
E00163223,6,7,2
E00163224,6,4,1
E00163226,6,4,2
E00163228,6,7,2
E00163229,6,4,2
E00163230,1,0,6
E00163231,4,2,7
E00163232,1,4,5
E00163233,2,4,1
E00163234,2,4,2
E00163235,7,2,2
E00163236,2,4,1
E00163238,2,4,5
E00163239,1,0,6
E00163240,2,4,1
E00163241,2,4,2
E00163242,2,4,1
E00163243,0,5,6
E00163244,1,0,2
E00163245,4,1,8
E00163246,7,2,7
E00163247,4,1,7
E00163248,0,5,8
E00163249,7,7,2
E00163250,7,7,2
E00163251,2,4,1
E00163252,2,4,1
E00163253,2,4,1
E00163254,7,2,7
E00163255,6,7,2
E00163256,6,4,2
E00163258,6,7,2
E00163260,6,7,2
E00163261,6,4,1
E00163262,6,4,1
E00163263,6,4,2
E00163265,2,4,2
E00163266,2,4,1
E00163267,2,4,2
E00163268,2,4,1
E00163269,2,4,1
E00163270,2,4,1
E00163271,4,1,7
E00163272,7,2,1
E00163273,2,4,1
E00163274,7,7,1
E00163275,7,7,1
E00163276,6,4,2
E00163277,6,7,2
E00163278,6,4,2
E00163279,4,1,7
E00163280,6,4,2
E00163281,6,4,1
E00163282,6,4,2
E00163283,1,0,6
E00163284,0,5,6
E00163285,1,0,6
E00163286,0,1,6
E00163287,1,0,2
E00163288,1,0,6
E00163289,1,0,6
E00163290,0,5,6
E00163291,1,0,6
E00163292,0,5,8
E00163293,7,7,2
E00163294,2,4,2
E00163295,3,3,6
E00163296,0,5,6
E00163297,1,0,6
E00163298,4,2,7
E00163299,1,0,6
E00163300,2,4,1
E00163301,2,4,1
E00163302,2,4,1
E00163303,2,4,1
E00163304,7,2,2
E00163305,2,4,2
E00163306,1,0,6
E00163307,7,2,7
E00163308,2,4,1
E00163309,2,4,1
E00163310,4,1,7
E00163311,2,2,1
E00163312,7,7,1
E00163313,7,2,1
E00163314,7,7,2
E00163315,0,5,8
E00163316,2,4,1
E00163317,4,1,2
E00163318,2,4,1
E00163319,0,5,6
E00163320,1,0,6
E00163321,1,0,6
E00163322,1,0,6
E00163323,1,0,6
E00163324,1,0,6
E00163325,1,0,6
E00163326,0,5,6
E00163327,0,5,6
E00163328,1,0,6
E00163329,0,5,6
E00163330,0,5,8
E00163331,1,0,6
E00163332,0,5,6
E00163333,1,0,6
E00163334,0,5,6
E00163335,0,5,8
E00163336,3,0,6
E00163337,0,5,8
E00163338,2,4,1
E00163339,7,2,2
E00163340,1,0,6
E00163342,7,2,1
E00163343,1,0,6
E00163344,0,1,7
E00163345,7,7,2
E00163346,1,2,2
E00163347,4,1,7
E00163348,7,2,2
E00163349,0,0,6
E00163350,1,0,6
E00163351,1,0,6
E00163352,6,7,1
E00163353,6,7,2
E00163354,6,4,1
E00163355,4,1,7
E00163356,6,4,1
E00163357,4,1,2
E00163358,6,7,2
E00163359,6,7,2
E00163360,6,4,2
E00163361,6,4,1
E00163362,6,7,2
E00163363,6,4,1
E00163364,6,4,2
E00163365,6,4,2
E00163366,6,4,2
E00163367,6,4,1
E00163368,6,7,2
E00163369,6,4,1
E00163370,6,4,1
E00163371,6,4,1
E00163372,6,7,2
E00163373,4,1,7
E00163374,6,7,2
E00163375,4,1,7
E00163376,6,4,1
E00163377,6,7,2
E00163378,0,5,2
E00163379,6,4,1
E00163380,6,7,1
E00163381,2,4,1
E00163382,6,2,2
E00163383,6,4,2
E00163384,2,4,1
E00163385,6,4,1
E00163386,2,4,1
E00163387,2,4,1
E00163388,2,4,1
E00163389,2,4,1
E00163390,2,4,1
E00163391,6,4,2
E00163392,2,4,1
E00163393,2,4,2
E00163394,2,4,1
E00163395,4,1,7
E00163396,2,4,1
E00163397,6,4,2
E00163398,6,7,2
E00163399,7,7,2
E00163400,4,1,7
E00163401,7,7,2
E00163402,2,4,1
E00163403,6,4,1
E00163404,2,7,1
E00163405,7,7,7
E00163406,7,7,7
E00163407,4,1,7
E00163408,7,7,2
E00163409,6,7,2
E00163410,6,7,2
E00163411,6,4,1
E00163412,6,4,2
E00163413,7,7,2
E00163414,1,7,2
E00163415,7,7,2
E00163416,2,4,1
E00163417,4,1,7
E00163418,7,7,2
E00163420,7,2,2
E00163421,0,5,8
E00163422,4,1,2
E00163423,0,5,6
E00163424,7,7,2
E00163425,0,5,6
E00163426,7,7,2
E00163427,6,4,1
E00163428,6,4,1
E00163429,6,4,1
E00163430,6,4,1
E00163431,6,4,2
E00163432,6,4,2
E00163433,6,4,1
E00163434,6,4,1
E00163435,6,4,2
E00163436,6,4,1
E00163437,6,4,2
E00163438,6,7,2
E00163439,2,4,5
E00163440,4,1,7
E00163441,2,4,1
E00163442,2,4,1
E00163443,2,4,1
E00163444,2,4,1
E00163446,7,2,2
E00163447,7,7,2
E00163448,7,7,2
E00163449,7,2,2
E00163450,2,4,1
E00163451,7,2,2
E00163452,7,2,2
E00163453,1,2,2
E00163454,2,4,2
E00163455,2,4,2
E00163456,7,7,2
E00163457,0,5,7
E00163458,2,4,1
E00163459,7,2,6
E00163460,2,4,1
E00163461,2,4,2
E00163462,2,4,2
E00163464,1,0,2
E00163465,2,4,2
E00163466,0,5,8
E00163467,1,0,6
E00163468,2,4,2
E00163469,7,7,2
E00163470,4,1,7
E00163471,4,1,7
E00163472,7,2,2
E00163473,7,7,2
E00163474,4,1,7
E00163475,7,7,2
E00163476,4,1,7
E00163477,7,7,2
E00163478,2,4,1
E00163480,6,4,1
E00163481,6,4,2
E00163482,6,4,2
E00163483,6,4,1
E00163484,7,7,2
E00163485,2,7,2
E00163487,7,7,2
E00163488,7,7,2
E00163490,4,1,7
E00163491,2,4,1
E00163492,7,7,2
E00163493,7,2,2
E00163494,7,7,1
E00163495,6,7,2
E00163496,6,4,1
E00163497,6,7,2
E00163498,2,4,2
E00163499,2,4,1
E00163500,2,4,2
E00163501,4,1,7
E00163502,6,4,1
E00163503,6,7,2
E00163504,6,4,1
E00163505,6,4,1
E00163506,6,4,2
E00163507,6,4,2
E00163508,6,2,2
E00163509,6,4,1
E00163510,7,7,2
E00163511,2,4,1
E00163512,2,4,1
E00163513,7,2,2
E00163514,2,4,2
E00163515,2,4,1
E00163516,2,4,2
E00163517,6,4,2
E00163518,6,4,2
E00163519,2,4,1
E00163520,2,4,1
E00163521,6,4,2
E00163522,4,7,7
E00163523,2,4,2
E00163524,6,7,2
E00163525,2,4,1
E00163526,2,4,1
E00163527,4,7,2
E00163528,2,4,2
E00163529,2,4,1
E00163530,2,4,1
E00163531,4,1,7
E00163532,7,2,7
E00163533,4,1,7
E00163534,7,7,2
E00163535,4,1,7
E00163536,7,7,1
E00163537,7,7,2
E00163539,7,2,2
E00163540,7,2,2
E00163541,7,2,7
E00163542,4,1,6
E00163544,0,1,6
E00163545,7,2,2
E00163546,0,5,6
E00163547,4,1,7
E00163548,0,5,8
E00163549,4,1,7
E00163550,7,2,2
E00163551,0,7,2
E00163552,0,5,8
E00163553,7,2,2
E00163554,2,4,2
E00163555,7,2,2
E00163556,1,0,6
E00163557,4,1,7
E00163558,1,7,2
E00163559,7,2,2
E00163560,4,1,7
E00163561,0,5,8
E00163562,7,7,1
E00163563,7,7,1
E00163564,7,2,2
E00163565,7,2,1
E00163566,7,2,2
E00163567,2,4,1
E00163568,2,4,1
E00163569,2,4,1
E00163570,2,4,1
E00163571,7,7,2
E00163573,7,7,2
E00163574,0,5,8
E00163576,2,7,1
E00163577,4,1,7
E00163578,7,2,2
E00163579,2,4,1
E00163580,2,4,1
E00163581,7,2,2
E00163582,2,4,1
E00163584,6,4,1
E00163586,4,1,7
E00163587,4,2,6
E00163588,7,7,2
E00163589,7,7,1
E00163590,7,7,1
E00163591,7,7,1
E00163592,7,2,2
E00163593,7,2,6
E00163594,1,2,6
E00163595,7,2,7
E00163596,6,4,1
E00163597,6,4,2
E00163598,4,1,7
E00163599,6,4,1
E00163600,6,7,2
E00163601,6,7,2
E00163602,6,4,2
E00163603,6,4,2
E00163604,6,7,2
E00163605,6,4,2
E00163606,4,1,6
E00163607,7,2,1
E00163608,2,4,1
E00163609,7,7,1
E00163610,4,1,6
E00163611,7,7,2
E00163612,7,7,7
E00163613,7,2,2
E00163614,2,7,2
E00163615,2,4,1
E00163616,2,4,2
E00163618,2,4,1
E00163619,7,7,2
E00163620,6,4,1
E00163621,6,7,2
E00163622,6,7,2
E00163623,6,7,2
E00163626,6,7,2
E00163627,6,7,2
E00163628,6,4,2
E00163629,6,4,1
E00163630,6,7,2
E00163631,6,4,1
E00163632,6,4,2
E00163633,6,4,2
E00163634,6,7,2
E00163635,2,4,1
E00163636,6,4,2
E00163637,7,7,2
E00163638,7,2,2
E00163639,7,7,2
E00163640,7,2,2
E00163641,6,4,2
E00163642,6,4,1
E00163643,6,4,1
E00163644,6,4,1
E00163645,6,4,1
E00163647,6,4,1
E00163649,1,0,6
E00163650,1,2,6
E00163651,0,5,6
E00163652,7,2,2
E00163654,1,2,2
E00163655,1,0,6
E00163656,2,2,2
E00163657,4,1,7
E00163658,7,1,2
E00163659,4,1,2
E00163660,0,5,6
E00163661,4,1,6
E00163662,7,7,1
E00163663,7,2,2
E00163664,4,1,6
E00163665,4,1,6
E00163667,2,4,2
E00163668,1,0,6
E00163669,1,0,6
E00163670,4,1,6
E00163671,7,2,2
E00163672,4,1,7
E00163673,4,1,6
E00163674,1,0,6
E00163675,4,1,7
E00163676,7,2,2
E00163677,4,7,8
E00163678,7,2,2
E00163679,2,4,1
E00163680,7,2,1
E00163681,1,1,2
E00163682,7,2,2
E00163683,1,0,6
E00163684,1,0,6
E00163685,1,0,6
E00163686,7,2,6
E00163687,4,1,6
E00163689,4,1,6
E00163691,4,1,7
E00163692,4,1,6
E00163693,1,1,6
E00163694,7,2,2
E00163695,4,1,6
E00163696,7,2,2
E00163697,7,2,2
E00163698,7,2,2
E00163699,7,2,2
E00163700,2,4,1
E00163701,2,4,1
E00163702,1,0,2
E00163703,2,4,2
E00163704,7,7,2
E00163705,0,5,6
E00163706,4,1,6
E00163707,4,1,6
E00163708,2,4,1
E00163709,4,1,6
E00163710,2,4,2
E00163711,7,2,2
E00163712,7,2,1
E00163713,7,2,1
E00163714,7,2,2
E00163715,7,4,2
E00163716,7,2,6
E00163717,2,4,2
E00163718,2,4,1
E00163719,7,2,7
E00163720,4,1,6
E00163721,4,1,6
E00163722,4,1,7
E00163723,2,4,2
E00163724,7,7,2
E00163727,7,7,2
E00163728,7,7,1
E00163729,1,2,2
E00163731,0,5,8
E00163733,0,5,6
E00163734,1,0,6
E00163736,7,2,7
E00163737,1,0,6
E00163738,2,4,1
E00163739,7,2,1
E00163740,7,2,2
E00163741,7,7,1
E00163742,2,4,1
E00163743,2,4,1
E00163744,4,1,7
E00163745,1,1,6
E00163746,7,2,1
E00163747,2,4,1
E00163748,1,0,6
E00163749,1,0,6
E00163750,0,5,2
E00163751,1,0,6
E00163752,7,7,2
E00163753,7,7,1
E00163754,1,2,2
E00163755,0,5,6
E00163756,0,5,6
E00163757,0,5,6
E00163758,4,1,7
E00163759,0,5,6
E00163760,0,7,1
E00163761,4,1,7
E00163762,7,7,1
E00163763,7,7,2
E00163764,7,7,1
E00163765,7,7,2
E00163766,2,4,2
E00163767,7,7,1
E00163768,7,7,2
E00163769,7,2,1
E00163770,7,7,2
E00163771,2,4,1
E00163772,7,7,1
E00163773,4,1,7
E00163774,0,5,6
E00163775,2,4,2
E00163776,7,7,2
E00163777,4,1,7
E00163778,1,1,2
E00163779,7,2,2
E00163780,0,5,7
E00163781,4,1,7
E00163782,7,7,7
E00163784,7,2,7
E00163785,7,7,2
E00163786,7,2,7
E00163787,7,2,2
E00163788,7,7,1
E00163789,7,2,1
E00163790,4,7,2
E00163791,7,7,2
E00163792,1,1,7
E00163793,4,1,7
E00163794,7,7,1
E00163795,7,7,2
E00163796,6,7,2
E00163797,7,2,1
E00163798,0,5,6
E00163799,7,2,2
E00163800,7,2,2
E00163801,1,0,6
E00163802,7,2,2
E00163803,4,1,7
E00163805,7,2,2
E00163806,0,5,2
E00163807,7,2,7
E00163809,7,7,1
E00163810,4,7,2
E00163811,4,1,6
E00163812,0,5,7
E00163813,4,2,7
E00163814,0,1,6
E00163815,4,1,7
E00163816,7,2,2
E00163817,7,1,7
E00163818,4,1,7
E00163819,2,4,2
E00163821,1,2,2
E00163822,7,7,2
E00163824,1,1,7
E00163825,1,0,6
E00163826,1,1,2
E00163827,7,2,2
E00163828,7,7,2
E00163829,0,5,6
E00163830,7,7,2
E00163831,2,4,1
E00163832,1,0,6
E00163833,7,7,2
E00163834,7,7,2
E00163835,2,4,1
E00163836,7,7,2
E00163837,2,4,1
E00163839,7,7,1
E00163840,2,4,2
E00163841,7,2,2
E00163842,2,2,2
E00163843,0,7,1
E00163844,2,4,2
E00163845,2,4,1
E00163846,1,1,6
E00163847,7,7,2
E00163848,7,2,2
E00163849,7,2,2
E00163850,7,2,1
E00163851,0,1,7
E00163852,7,7,2
E00163853,7,2,2
E00163854,7,2,7
E00163855,2,2,2
E00163856,7,2,2
E00163857,2,4,2
E00163858,2,4,1
E00163859,2,4,1
E00163860,7,4,1
E00163861,2,4,2
E00163864,2,4,1
E00163865,7,2,1
E00163866,7,2,2
E00163867,7,2,1
E00163868,7,2,7
E00163869,2,4,2
E00163870,7,7,2
E00163871,2,4,1
E00163872,4,1,7
E00163873,7,2,2
E00163874,7,2,2
E00163875,2,4,1
E00163876,4,1,7
E00163877,2,4,1
E00163878,4,1,7
E00163879,7,2,2
E00163880,7,2,2
E00163881,7,2,2
E00163882,1,1,2
E00163883,7,2,2
E00163884,4,1,7
E00163885,4,1,7
E00163886,2,4,1
E00163887,0,5,7
E00163888,4,1,6
E00163890,4,1,6
E00163891,1,0,6
E00163892,4,1,7
E00163893,4,1,7
E00163894,4,1,7
E00163895,4,1,6
E00163896,4,1,6
E00163897,0,5,8
E00163898,7,2,2
E00163899,4,1,7
E00163900,4,1,7
E00163901,4,1,7
E00163902,7,2,2
E00163903,2,2,5
E00163904,6,7,1
E00163905,7,2,1
E00163906,4,1,6
E00163907,7,2,1
E00163908,2,4,1
E00163909,7,2,1
E00163910,2,4,5
E00163911,7,7,5
E00163912,7,2,2
E00163913,2,4,1
E00163914,4,1,7
E00163915,0,5,8
E00163916,7,2,7
E00163917,7,2,1
E00163918,7,7,1
E00163919,7,7,2
E00163920,6,4,1
E00163921,2,4,2
E00163922,7,7,2
E00163923,6,7,2
E00163924,7,2,2
E00163925,2,4,5
E00163926,2,4,2
E00163927,2,4,1
E00163928,2,4,1
E00163929,2,4,2
E00163930,2,4,1
E00163931,6,4,2
E00163932,2,4,5
E00163933,7,2,2
E00163934,2,4,1
E00163935,2,4,1
E00163937,7,7,2
E00163938,7,2,2
E00163939,7,2,2
E00163940,2,4,5
E00163941,2,4,5
E00163942,2,7,5
E00163943,2,4,5
E00163944,2,4,5
E00163945,2,4,2
E00163946,2,4,5
E00163948,2,4,5
E00163949,7,2,1
E00163950,2,4,1
E00163951,2,4,2
E00163952,2,4,5
E00163953,2,4,5
E00163954,2,4,1
E00163955,2,4,1
E00163956,0,5,6
E00163957,2,4,1
E00163958,2,4,5
E00163959,2,4,1
E00163960,7,7,2
E00163961,2,4,5
E00163962,7,7,1
E00163963,7,2,2
E00163964,2,4,1
E00163965,7,2,1
E00163966,4,1,7
E00163967,7,2,1
E00163968,2,4,5
E00163969,2,4,1
E00163970,2,4,1
E00163971,7,2,1
E00163972,2,2,1
E00163973,7,4,1
E00163974,2,4,5
E00163975,2,4,1
E00163976,2,7,1
E00163977,2,4,2
E00163978,2,4,1
E00163979,2,4,5
E00163980,2,4,5
E00163981,2,4,5
E00163982,7,7,1
E00163983,4,1,7
E00163984,2,4,1
E00163985,4,1,7
E00163986,7,2,1
E00163987,7,7,2
E00163988,0,1,7
E00163989,2,4,1
E00163990,2,4,1
E00163991,7,7,2
E00163992,2,4,5
E00163993,2,4,1
E00163994,7,2,2
E00163995,2,4,1
E00163997,7,2,2
E00163998,2,4,1
E00164000,0,5,8
E00164001,2,2,2
E00164002,7,2,2
E00164003,7,2,2
E00164004,2,4,1
E00164005,2,4,1
E00164006,7,2,1
E00164007,7,2,1
E00164008,2,4,1
E00164009,7,7,2
E00164010,0,1,7
E00164011,0,5,8
E00164012,1,7,2
E00164014,0,5,8
E00164015,2,4,1
E00164016,2,4,1
E00164017,7,7,2
E00164018,0,5,8
E00164019,0,0,6
E00164021,7,2,2
E00164022,2,4,1
E00164023,0,5,8
E00164024,0,5,8
E00164025,4,1,7
E00164026,7,2,2
E00164027,7,2,7
E00164028,7,7,2
E00164029,4,1,7
E00164030,0,5,7
E00164031,4,1,7
E00164032,7,2,2
E00164033,7,7,2
E00164034,4,7,2
E00164035,7,7,2
E00164036,4,1,7
E00164037,7,7,2
E00164039,7,2,2
E00164040,7,7,2
E00164041,7,2,7
E00164042,4,1,7
E00164043,2,4,1
E00164044,2,4,1
E00164045,2,4,1
E00164047,2,4,1
E00164048,2,2,2
E00164049,7,7,1
E00164050,2,4,1
E00164051,7,2,7
E00164052,1,2,2
E00164054,2,4,1
E00164055,2,4,1
E00164056,7,2,1
E00164057,2,4,1
E00164058,2,4,1
E00164059,2,4,1
E00164060,2,4,1
E00164062,6,7,2
E00164063,7,2,2
E00164064,2,4,2
E00164065,4,1,7
E00164066,7,2,7
E00164067,7,2,2
E00164068,1,0,2
E00164069,2,4,5
E00164070,6,4,1
E00164073,7,2,1
E00164074,6,4,2
E00164075,6,7,2
E00164076,2,4,1
E00164077,2,4,2
E00164078,6,7,1
E00164079,7,2,2
E00164080,6,7,2
E00164081,2,4,1
E00164082,7,7,2
E00164083,7,2,7
E00164084,7,2,7
E00164085,7,2,1
E00164086,7,2,2
E00164087,7,2,1
E00164088,7,2,1
E00164089,7,2,1
E00164090,7,2,2
E00164091,7,2,1
E00164092,7,2,2
E00164093,7,2,2
E00164094,7,2,2
E00164095,4,1,6
E00164096,7,2,2
E00164097,7,2,2
E00164098,4,7,2
E00164099,7,2,1
E00164100,2,4,1
E00164101,2,4,1
E00164102,2,4,5
E00164103,7,2,2
E00164104,7,2,2
E00164105,7,2,2
E00164106,7,2,2
E00164107,2,4,1
E00164108,4,1,7
E00164109,1,2,2
E00164110,4,1,7
E00164111,7,2,7
E00164112,7,7,2
E00164113,6,4,1
E00164114,2,4,1
E00164115,6,4,1
E00164116,6,4,1
E00164117,6,4,1
E00164118,2,4,1
E00164119,2,4,1
E00164120,2,4,1
E00164121,7,2,1
E00164122,6,7,1
E00164123,2,4,1
E00164125,2,4,5
E00164126,7,2,2
E00164127,6,4,1
E00164128,6,7,2
E00164129,6,7,2
E00164130,6,4,2
E00164131,6,7,2
E00164132,6,4,1
E00164133,6,4,2
E00164134,2,4,2
E00164135,6,4,2
E00164136,6,7,2
E00164137,6,4,1
E00164138,6,4,1
E00164139,6,7,1
E00164140,7,7,2
E00164141,6,7,2
E00164142,6,4,1
E00164143,6,4,1
E00164144,2,4,1
E00164145,7,2,2
E00164146,2,7,1
E00164147,2,4,1
E00164148,7,7,1
E00164149,6,4,1
E00164150,6,4,2
E00164152,7,2,1
E00164153,7,2,1
E00164154,7,7,2
E00164155,7,2,2
E00164156,1,0,5
E00164157,7,2,2
E00164158,2,4,1
E00164159,0,5,8
E00164160,1,7,2
E00164161,7,2,1
E00164162,2,4,1
