OA,pca_cluster,ae_cluster,oac_supergroup
E00152059,2,6,6
E00152060,6,7,7
E00152061,6,7,7
E00152062,6,7,7
E00152063,6,7,7
E00152064,5,4,1
E00152065,6,7,7
E00152066,6,7,7
E00152067,5,4,2
E00152068,6,7,7
E00152069,6,7,7
E00152070,6,4,7
E00152071,6,7,7
E00152072,6,7,7
E00152073,6,7,7
E00152074,5,4,2
E00152075,5,4,1
E00152076,5,4,1
E00152077,5,4,1
E00152078,5,4,1
E00152079,6,7,7
E00152080,5,4,1
E00152081,5,4,1
E00152082,3,2,7
E00152083,3,2,8
E00152084,3,2,7
E00152085,5,3,1
E00152086,5,4,2
E00152087,6,7,7
E00152088,3,2,8
E00152089,6,7,7
E00152090,5,4,7
E00152091,5,4,2
E00152093,5,4,1
E00152094,6,4,7
E00152095,6,7,7
E00152096,5,4,2
E00152097,5,3,1
E00152098,6,7,7
E00152099,3,2,8
E00152100,0,0,1
E00152101,0,0,1
E00152102,0,0,1
E00152103,0,0,1
E00152104,3,2,8
E00152105,0,3,1
E00152106,6,7,7
E00152107,6,7,7
E00152108,5,4,2
E00152109,5,4,7
E00152110,5,4,1
E00152111,6,7,7
E00152112,5,4,1
E00152113,5,4,2
E00152114,5,4,2
E00152115,3,2,6
E00152117,5,4,7
E00152118,0,0,1
E00152119,5,3,2
E00152120,0,0,1
E00152121,6,7,7
E00152122,6,7,7
E00152124,2,4,2
E00152125,2,6,6
E00152126,6,7,7
E00152127,6,7,6
E00152128,5,3,2
E00152129,5,4,2
E00152130,0,0,1
E00152131,0,0,1
E00152132,6,7,7
E00152133,5,4,2
E00152134,6,7,6
E00152135,5,4,1
E00152136,3,2,7
E00152137,5,4,7
E00152138,6,7,7
E00152139,6,7,7
E00152140,5,4,7
E00152141,5,4,7
E00152142,6,7,7
E00152143,5,4,2
E00152144,0,0,1
E00152145,5,4,1
E00152146,0,0,2
E00152147,5,4,1
E00152148,6,7,6
E00152149,2,4,2
E00152150,5,4,1
E00152151,6,7,7
E00152152,6,7,7
E00152153,5,4,1
E00152154,0,0,1
E00152155,0,0,2
E00152156,0,0,1
E00152157,5,4,1
E00152158,5,4,1
E00152159,0,0,1
E00152160,0,0,1
E00152162,5,4,1
E00152164,5,4,2
E00152165,5,4,1
E00152166,0,0,1
E00152167,0,0,1
E00152168,5,4,2
E00152169,5,4,1
E00152170,5,7,7
E00152171,5,4,2
E00152172,5,4,6
E00152173,5,4,2
E00152174,0,0,2
E00152175,0,0,1
E00152176,0,0,1
E00152177,0,0,1
E00152178,6,7,2
E00152179,0,0,1
E00152181,6,7,7
E00152182,5,4,7
E00152183,6,7,7
E00152184,0,0,1
E00152185,2,7,2
E00152186,0,0,1
E00152188,5,4,7
E00152189,2,4,2
E00152190,5,4,2
E00152191,5,4,2
E00152192,0,0,5
E00152193,0,0,1
E00152194,6,7,7
E00152195,6,7,7
E00152196,3,2,7
E00152197,5,4,1
E00152198,5,4,1
E00152199,5,4,7
E00152200,0,0,1
E00152201,0,0,1
E00152202,0,0,1
E00152203,6,7,7
E00152204,5,4,2
E00152205,5,4,1
E00152206,2,4,2
E00152207,4,3,2
E00152208,5,3,1
E00152209,4,3,2
E00152210,4,3,1
E00152211,4,3,2
E00152212,4,3,1
E00152213,4,3,2
E00152214,4,3,2
E00152215,4,3,2
E00152216,4,3,1
E00152217,4,3,1
E00152218,6,7,7
E00152219,4,3,2
E00152220,4,3,2
E00152221,6,7,7
E00152222,4,3,1
E00152223,4,3,2
E00152224,4,3,2
E00152225,4,3,2
E00152226,4,3,2
E00152227,4,4,2
E00152228,4,3,2
E00152229,4,3,2
E00152230,4,3,2
E00152231,4,3,2
E00152232,6,7,7
E00152233,4,3,1
E00152234,4,3,1
E00152235,4,3,2
E00152236,4,3,2
E00152237,4,3,1
E00152238,4,3,2
E00152239,4,3,2
E00152240,6,7,7
E00152241,4,3,1
E00152242,4,3,1
E00152243,4,3,1
E00152244,4,3,1
E00152245,4,3,2
E00152246,4,0,1
E00152247,4,3,1
E00152248,4,3,2
E00152249,4,0,2
E00152250,0,0,1
E00152251,5,4,2
E00152252,0,3,1
E00152253,2,4,2
E00152254,4,3,1
E00152255,4,3,1
E00152256,5,4,2
E00152257,0,0,1
E00152258,4,3,2
E00152259,6,7,2
E00152260,4,0,1
E00152261,5,3,2
E00152262,4,3,1
E00152263,4,3,1
E00152264,4,3,2
E00152265,4,3,1
E00152266,4,3,2
E00152267,4,3,1
E00152268,4,3,2
E00152269,4,3,1
E00152270,4,3,1
E00152271,4,3,1
E00152272,5,4,2
E00152273,0,3,1
E00152274,0,0,1
E00152275,4,3,2
E00152276,6,7,2
E00152277,0,0,1
E00152278,0,3,1
E00152279,0,3,2
E00152280,0,0,1
E00152281,5,3,2
E00152282,5,3,2
E00152283,6,7,7
E00152284,5,4,2
E00152285,6,7,7
E00152286,5,3,2
E00152287,5,4,2
E00152288,5,4,2
E00152289,5,4,7
E00152290,5,4,2
E00152291,5,3,2
E00152292,5,4,1
E00152293,0,3,1
E00152294,4,3,2
E00152295,5,4,2
E00152296,5,4,2
E00152297,5,4,2
E00152298,5,4,2
E00152299,5,4,1
E00152301,6,7,7
E00152302,5,3,2
E00152303,6,7,7
E00152304,6,7,7
E00152305,6,7,7
E00152306,3,2,7
E00152307,6,7,7
E00152310,5,4,2
E00152311,4,0,1
E00152312,5,4,7
E00152313,2,4,2
E00152314,0,0,1
E00152315,5,4,2
E00152316,6,7,7
E00152317,6,7,7
E00152318,6,7,7
E00152319,5,4,2
E00152320,5,4,2
E00152321,6,7,7
E00152322,5,4,2
E00152323,6,7,7
E00152324,4,3,1
E00152325,3,2,2
E00152327,0,3,1
E00152328,5,4,7
E00152330,5,3,2
E00152331,6,7,7
E00152332,6,7,2
E00152333,6,7,7
E00152334,6,7,7
E00152335,2,4,2
E00152336,5,4,1
E00152337,5,4,2
E00152338,5,3,2
E00152339,0,0,1
E00152340,0,0,2
E00152341,0,0,1
E00152342,0,3,1
E00152343,5,4,2
E00152344,3,2,7
E00152345,0,0,1
E00152346,6,7,2
E00152347,4,3,2
E00152349,4,3,2
E00152350,4,3,1
E00152351,4,3,2
E00152352,4,3,2
E00152353,4,3,2
E00152354,0,3,1
E00152355,5,3,2
E00152356,3,2,8
E00152357,5,4,2
E00152358,5,3,2
E00152359,6,7,7
E00152360,5,3,2
E00152361,4,3,2
E00152362,2,7,2
E00152363,0,3,1
E00152364,0,3,1
E00152365,4,3,1
E00152366,0,3,1
E00152367,4,3,1
E00152368,5,4,2
E00152369,2,4,2
E00152370,0,3,1
E00152371,5,3,1
E00152372,4,3,1
E00152373,0,3,2
E00152374,4,3,2
E00152375,5,4,2
E00152376,5,4,2
E00152377,5,7,2
E00152378,3,2,7
E00152379,6,7,7
E00152380,5,3,1
E00152381,4,3,2
E00152382,5,3,2
E00152383,4,3,2
E00152384,4,3,2
E00152385,4,3,1
E00152386,4,3,1
E00152387,4,3,1
E00152388,4,3,2
E00152389,0,3,1
E00152390,0,0,2
E00152391,0,0,1
E00152392,0,0,1
E00152393,0,3,1
E00152394,4,3,2
E00152395,0,3,2
E00152396,0,0,1
E00152397,5,4,2
E00152398,5,4,1
E00152399,4,3,1
E00152400,4,3,2
E00152401,0,0,1
E00152402,4,3,2
E00152403,4,3,2
E00152404,4,3,2
E00152405,4,3,1
E00152406,4,3,2
E00152407,4,3,2
E00152408,4,3,2
E00152409,4,3,2
E00152410,4,3,1
E00152411,4,3,1
E00152412,4,3,2
E00152413,4,3,1
E00152414,4,3,2
E00152415,4,3,1
E00152416,4,3,1
E00152417,4,3,2
E00152419,0,0,1
E00152420,5,4,1
E00152421,6,7,7
E00152422,6,7,6
E00152423,2,7,2
E00152424,2,7,2
E00152425,2,6,2
E00152426,2,6,6
E00152427,6,2,7
E00152428,5,4,2
E00152429,5,3,6
E00152430,0,0,1
E00152431,0,0,2
E00152432,4,3,1
E00152433,4,3,1
E00152434,0,3,1
E00152435,5,3,2
E00152436,4,3,2
E00152437,4,3,2
E00152438,4,3,1
E00152439,4,3,2
E00152440,6,7,7
E00152441,5,3,1
E00152442,5,3,1
E00152443,5,4,7
E00152444,2,6,2
E00152445,3,2,7
E00152446,6,7,7
E00152447,6,7,7
E00152448,6,7,6
E00152449,5,4,2
E00152450,5,3,1
E00152451,5,4,2
E00152452,6,7,2
E00152453,3,2,8
E00152454,5,4,2
E00152455,5,4,2
E00152456,3,7,7
E00152457,5,4,2
E00152458,6,7,6
E00152460,0,3,1
E00152461,5,3,2
E00152462,6,7,7
E00152463,6,7,7
E00152464,0,3,1
E00152465,5,4,2
E00152466,6,7,7
E00152467,2,6,6
E00152468,6,7,2
E00152469,5,4,2
E00152470,6,7,7
E00152471,3,2,6
E00152472,3,2,2
E00152473,2,6,2
E00152474,3,2,8
E00152475,2,4,2
E00152476,3,2,8
E00152477,3,7,2
E00152478,5,3,2
E00152479,5,4,2
E00152480,5,3,1
E00152481,3,2,8
E00152482,0,3,2
E00152483,5,4,2
E00152484,5,4,2
E00152485,2,4,2
E00152486,4,0,1
E00152487,0,0,1
E00152488,5,4,2
E00152489,0,0,1
E00152490,0,0,2
E00152491,4,3,2
E00152492,5,3,1
E00152493,6,7,7
E00152494,0,3,1
E00152495,4,3,2
E00152496,7,6,6
E00152497,2,6,6
E00152498,3,6,6
E00152499,2,6,2
E00152500,2,6,6
E00152502,2,6,6
E00152503,5,4,2
E00152504,2,6,6
E00152506,2,6,5
E00152507,3,6,6
E00152508,2,6,6
E00152509,5,3,1
E00152510,5,7,2
E00152511,2,6,6
E00152512,3,2,6
E00152513,5,3,1
E00152514,5,3,1
E00152515,5,3,1
E00152516,6,7,6
E00152517,6,7,7
E00152518,6,7,7
E00152519,2,6,2
E00152520,2,6,6
E00152521,5,3,1
E00152522,6,7,7
E00152523,3,2,6
E00152524,5,3,1
E00152525,3,2,6
E00152526,5,7,2
E00152527,6,4,2
E00152528,4,3,1
E00152529,5,4,2
E00152530,5,3,1
E00152531,2,6,2
E00152532,5,3,1
E00152533,2,6,2
E00152534,6,7,7
E00152535,5,7,2
E00152536,5,3,2
E00152537,3,7,7
E00152538,6,7,2
E00152539,6,7,2
E00152540,6,7,2
E00152541,6,7,2
E00152550,2,6,6
E00152552,4,3,1
E00152556,4,3,1
E00152557,1,1,6
E00152558,4,3,1
E00152562,4,3,1
E00152563,6,7,6
E00152564,4,3,5
E00152568,3,2,2
E00152569,5,4,2
E00152570,0,0,1
E00152571,2,4,2
E00152572,5,4,2
E00152573,2,4,7
E00152574,6,7,7
E00152575,5,3,2
E00152576,6,7,7
E00152577,6,7,7
E00152579,6,7,7
E00152580,6,7,6
E00152581,6,7,6
E00152582,5,3,1
E00152583,0,0,2
E00152584,5,4,1
E00152585,6,7,6
E00152586,6,7,7
E00152587,6,7,7
E00152588,0,0,2
E00152589,4,3,2
E00152590,4,3,2
E00152591,4,7,2
E00152592,4,3,2
E00152593,4,3,2
E00152594,4,3,2
E00152595,4,3,2
E00152596,4,3,1
E00152597,4,3,1
E00152598,4,3,1
E00152599,6,7,7
E00152600,4,3,1
E00152601,4,3,2
E00152602,2,6,6
E00152603,4,3,1
E00152604,4,3,1
E00152605,4,3,1
E00152606,4,3,2
E00152607,2,6,2
E00152608,2,6,2
E00152609,6,7,7
E00152610,5,4,2
E00152611,0,3,2
E00152613,4,3,1
E00152614,4,3,1
E00152615,4,0,2
E00152616,5,4,2
E00152617,5,4,5
E00152618,5,4,2
E00152619,5,3,2
E00152620,3,2,8
E00152621,5,4,2
E00152623,5,3,2
E00152624,6,7,7
E00152625,2,6,6
E00152626,6,7,7
E00152627,6,7,7
E00152628,5,3,2
E00152629,4,3,2
E00152631,4,3,1
E00152632,2,6,6
E00152634,2,4,2
E00152635,4,3,2
E00152636,7,5,4
E00152637,5,4,5
E00152638,5,4,2
E00152639,7,5,3
E00152640,2,4,6
E00152641,2,4,6
E00152642,6,7,6
E00152643,2,6,6
E00152644,2,7,6
E00152645,6,7,6
E00152646,5,4,2
E00152647,5,3,1
E00152648,6,7,6
E00152649,5,4,2
E00152650,6,7,6
E00152651,5,4,1
E00152652,3,2,8
E00152653,3,7,6
E00152654,7,5,3
E00152655,6,7,6
E00152656,7,6,6
E00152657,2,6,2
E00152658,2,6,6
E00152659,2,6,6
E00152660,0,0,1
E00152661,2,6,2
E00152662,5,3,2
E00152663,2,6,6
E00152664,6,7,7
E00152665,2,6,5
E00152666,6,7,6
E00152667,3,2,6
E00152668,3,2,6
E00152669,3,2,6
E00152670,2,6,6
E00152672,3,2,6
E00152673,3,2,6
E00152674,2,6,2
E00152675,2,6,2
E00152676,2,6,6
E00152677,4,3,2
E00152679,4,3,1
E00152680,4,3,1
E00152681,4,3,1
E00152685,7,5,3
E00152686,2,6,6
E00152688,2,6,6
E00152690,2,6,6
E00152691,2,4,6
E00152692,2,6,6
E00152693,2,6,6
E00152694,2,6,6
E00152695,2,6,6
E00152696,2,6,6
E00152697,2,6,6
E00152698,2,6,6
E00152699,7,5,3
E00152700,2,6,6
E00152701,2,6,6
E00152702,2,4,6
E00152703,7,2,6
E00152704,2,6,6
E00152705,2,6,4
E00152706,2,6,6
E00152707,2,6,4
E00152708,2,6,6
E00152709,7,5,4
E00152710,2,6,6
E00152711,5,4,1
E00152712,5,4,5
E00152713,5,4,5
E00152714,5,4,1
E00152715,5,4,5
E00152718,0,0,1
E00152719,5,4,1
E00152720,5,4,1
E00152721,5,3,1
E00152722,5,3,1
E00152723,0,3,1
E00152724,5,4,1
E00152725,0,3,1
E00152726,5,4,1
E00152727,5,3,2
E00152728,0,0,1
E00152729,0,0,1
E00152730,0,0,1
E00152731,0,0,5
E00152732,2,6,6
E00152733,2,6,6
E00152734,0,0,1
E00152735,0,0,1
E00152736,5,3,2
E00152737,0,3,2
E00152738,7,5,4
E00152739,7,5,6
E00152740,3,2,3
E00152741,1,5,6
E00152744,2,6,6
E00152745,2,6,6
E00152746,1,1,4
E00152747,2,6,6
E00152748,5,4,2
E00152749,5,4,6
E00152751,5,4,6
E00152752,2,6,6
E00152753,5,4,6
E00152754,3,2,6
E00152755,5,4,2
E00152756,6,7,6
E00152757,5,4,1
E00152758,6,7,6
E00152759,6,7,6
E00152760,5,4,6
E00152761,5,4,7
E00152762,5,4,5
E00152763,5,4,1
E00152764,0,0,1
E00152765,5,4,1
E00152766,5,4,1
E00152767,5,4,1
E00152768,5,4,1
E00152769,5,4,2
E00152770,5,4,1
E00152771,0,0,5
E00152772,5,4,1
E00152773,5,4,1
E00152774,5,4,1
E00152775,6,7,6
E00152776,5,4,1
E00152777,5,4,1
E00152778,0,0,1
E00152779,5,4,1
E00152780,5,4,1
E00152781,5,4,5
E00152782,5,4,2
E00152783,2,4,6
E00152784,6,7,7
E00152785,5,4,6
E00152786,6,7,6
E00152787,6,7,6
E00152788,6,7,6
E00152789,6,7,6
E00152790,5,4,7
E00152791,5,4,2
E00152792,6,7,6
E00152793,5,4,1
E00152794,5,4,1
E00152795,2,6,5
E00152796,6,7,6
E00152797,5,4,5
E00152798,3,2,8
E00152799,5,4,5
E00152800,5,4,5
E00152801,5,4,5
E00152802,5,4,5
E00152803,5,4,2
E00152804,6,7,6
E00152805,6,7,6
E00152806,6,7,6
E00152807,3,2,6
E00152808,6,7,7
E00152809,6,7,6
E00152810,6,7,7
E00152811,6,7,6
E00152812,5,4,2
E00152813,6,6,4
E00152814,7,5,4
E00152815,2,6,6
E00152816,6,7,6
E00152817,6,7,6
E00152818,6,7,6
E00152819,6,7,6
E00152820,6,7,7
E00152821,6,7,8
E00152822,0,0,1
E00152823,3,2,6
E00152824,3,2,6
E00152826,3,2,6
E00152827,7,5,6
E00152828,7,5,6
E00152829,3,2,6
E00152830,6,7,6
E00152831,5,4,2
E00152833,6,7,6
E00152834,6,7,6
E00152835,6,7,6
E00152836,6,7,6
E00152837,6,7,6
E00152838,5,4,1
E00152839,5,4,1
E00152840,5,4,1
E00152841,5,4,1
E00152842,5,4,1
E00152843,2,6,6
E00152844,2,4,6
E00152845,3,6,6
E00152847,2,6,6
E00152848,2,6,6
E00152849,2,4,6
E00152850,2,4,2
E00152851,2,4,6
E00152852,3,2,6
E00152853,2,6,6
E00152854,5,4,2
E00152855,5,4,2
E00152856,5,4,6
E00152857,5,4,2
E00152858,2,4,6
E00152859,5,4,5
E00152860,6,7,6
E00152861,6,7,7
E00152862,6,7,6
E00152863,6,7,6
E00152864,6,7,6
E00152865,6,7,4
E00152866,6,7,4
E00152867,6,7,4
E00152869,6,7,4
E00152870,6,7,6
E00152871,6,7,6
E00152872,6,7,6
E00152873,5,4,6
E00152874,2,6,5
E00152875,5,4,5
E00152876,5,4,1
E00152877,5,4,5
E00152878,5,4,5
E00152879,5,4,7
E00152880,5,4,6
E00152881,0,0,5
E00152882,5,4,6
E00152883,6,7,6
E00152884,5,4,5
E00152885,6,7,6
E00152886,5,4,1
E00152887,3,2,6
E00152888,3,2,8
E00152889,5,4,1
E00152890,5,4,2
E00152891,0,0,1
E00152892,5,4,5
E00152893,0,0,5
E00152894,5,4,5
E00152895,5,4,2
E00152896,2,6,5
E00152897,5,4,5
E00152898,5,4,5
E00152899,2,4,6
E00152900,5,4,5
E00152901,3,2,7
E00152902,6,7,6
E00152903,3,2,6
E00152904,5,4,5
E00152905,3,2,6
E00152906,2,6,6
E00152907,2,4,5
E00152908,5,4,5
E00152909,5,4,1
E00152910,0,0,1
E00152911,5,6,5
E00152912,2,4,6
E00152913,3,2,6
E00152914,5,4,5
E00152915,2,6,5
E00152916,5,4,2
E00152917,2,6,6
E00152918,2,6,6
E00152920,2,7,6
E00152921,3,2,6
E00152922,2,6,6
E00152923,2,6,6
E00152925,2,6,5
E00152926,2,4,2
E00152927,2,6,6
E00152928,2,6,6
E00152929,3,2,5
E00152930,0,0,1
E00152931,0,0,2
E00152932,0,0,5
E00152933,0,0,1
E00152934,0,0,1
E00152935,0,0,2
E00152936,0,0,5
E00152937,0,0,1
E00152939,2,6,6
E00152940,0,0,1
E00152941,2,6,2
E00152942,0,0,5
E00152943,0,0,5
E00152944,2,6,5
E00152945,2,6,6
E00152946,2,6,6
E00152947,7,2,4
E00152948,3,2,6
E00152949,2,6,6
E00152950,2,6,6
E00152951,3,2,4
E00152952,0,0,5
E00152953,5,3,1
E00152954,3,2,8
E00152955,5,4,2
E00152956,6,7,6
E00152957,3,2,6
E00152958,6,7,7
E00152959,3,2,8
E00152960,6,7,7
E00152961,6,7,6
E00152962,6,4,7
E00152963,5,4,2
E00152964,6,7,7
E00152965,3,2,6
E00152966,5,4,7
E00152967,6,7,6
E00152968,5,4,6
E00152969,3,7,7
E00152970,5,4,1
E00152971,5,4,2
E00152972,0,0,1
E00152973,6,7,6
E00152974,6,7,7
E00152975,6,7,7
E00152976,6,7,6
E00152977,6,7,7
E00152978,6,7,6
E00152979,3,2,6
E00152980,6,7,6
E00152981,5,4,7
E00152982,5,4,2
E00152983,6,7,6
E00152984,5,4,2
E00152985,5,4,2
E00152986,0,0,1
E00152987,5,4,2
E00152988,6,7,6
E00152989,6,7,6
E00152990,6,7,6
E00152991,3,2,6
E00152992,3,2,6
E00152993,6,7,6
E00152994,0,3,5
E00152995,3,2,6
E00152996,6,7,6
E00152997,5,4,7
E00152998,3,2,6
E00152999,5,4,2
E00153000,3,2,3
E00153001,3,2,6
E00153002,0,3,1
E00153003,5,4,2
E00153004,3,2,4
E00153005,3,2,6
E00153006,7,5,4
E00153007,7,5,4
E00153008,7,6,4
E00153009,7,5,3
E00153010,1,1,4
E00153011,1,1,4
E00153012,5,4,5
E00153013,2,6,6
E00153014,6,7,6
E00153015,2,6,6
E00153016,2,6,6
E00153017,6,7,6
E00153019,2,6,6
E00153020,7,5,4
E00153021,2,6,6
E00153022,2,6,6
E00153023,7,5,3
E00153024,3,6,6
E00153025,3,2,6
E00153026,2,6,6
E00153027,2,6,6
E00153030,1,5,4
E00153031,7,5,4
E00153032,7,5,3
E00153033,2,4,6
E00153034,2,6,6
E00153036,6,7,6
E00153037,6,7,6
E00153038,6,7,6
E00153039,6,4,6
E00153040,5,4,5
E00153041,2,7,6
E00153042,5,4,2
E00153043,6,6,6
E00153044,2,6,6
E00153045,5,4,6
E00153048,6,7,6
E00153049,6,7,6
E00153050,3,2,8
E00153051,6,7,6
E00153053,6,7,6
E00153054,5,4,2
E00153055,5,4,6
E00153056,6,7,6
E00153057,5,4,6
E00153058,5,4,1
E00153059,5,4,2
E00153060,5,4,1
E00153061,6,7,6
E00153062,6,7,6
E00153063,5,4,1
E00153064,6,7,6
E00153065,6,7,7
E00153066,3,2,6
E00153067,6,7,6
E00153068,5,4,2
E00153069,6,7,6
E00153070,3,2,8
E00153071,6,7,6
E00153072,6,4,6
E00153073,0,0,1
E00153074,6,7,6
E00153075,5,4,2
E00153076,6,7,6
E00153077,5,4,2
E00153078,5,4,1
E00153079,6,7,6
E00153080,5,4,1
E00153081,5,4,1
E00153082,6,7,6
E00153083,6,7,6
E00153084,0,3,1
E00153085,4,3,1
E00153086,4,3,2
E00153087,4,3,2
E00153088,4,3,1
E00153089,4,3,2
E00153090,4,3,2
E00153091,4,3,2
E00153092,4,3,1
E00153093,4,3,2
E00153094,4,3,2
E00153095,4,3,1
E00153096,4,3,2
E00153097,4,3,1
E00153098,4,3,1
E00153099,4,3,1
E00153100,4,3,2
E00153101,4,3,2
E00153102,4,3,1
E00153103,4,3,1
E00153104,5,3,2
E00153105,5,4,1
E00153106,4,3,1
E00153107,0,3,1
E00153108,2,4,2
E00153109,5,4,7
E00153110,5,3,1
E00153111,5,4,2
E00153112,5,3,1
E00153113,0,0,1
E00153114,6,7,7
E00153115,4,3,1
E00153116,5,3,2
E00153117,5,4,2
E00153118,5,4,2
E00153120,4,3,1
E00153121,5,3,1
E00153122,5,4,2
E00153123,2,4,2
E00153124,4,3,2
E00153125,5,4,1
E00153126,5,4,1
E00153127,5,4,2
E00153128,6,7,7
E00153129,0,3,2
E00153130,0,0,2
E00153131,4,3,1
E00153132,4,3,1
E00153133,4,3,2
E00153134,4,3,2
E00153135,6,7,7
E00153136,4,3,1
E00153137,4,3,1
E00153138,4,3,2
E00153139,4,3,1
E00153140,4,3,2
E00153141,4,3,2
E00153142,4,3,1
E00153143,6,7,7
E00153144,5,4,7
E00153145,0,3,1
E00153146,5,3,2
E00153147,4,3,1
E00153148,0,0,2
E00153150,0,0,2
E00153151,5,3,2
E00153152,2,4,2
E00153153,5,4,2
E00153154,4,3,2
E00153156,4,3,2
E00153157,6,7,7
E00153158,2,3,2
E00153159,4,3,1
E00153160,4,3,2
E00153161,6,7,7
E00153162,5,3,2
E00153163,6,7,7
E00153164,4,3,1
E00153165,4,3,1
E00153166,6,7,7
E00153167,4,3,1
E00153168,4,3,1
E00153169,4,3,2
E00153170,4,3,2
E00153171,4,3,1
E00153172,4,3,1
E00153173,4,3,1
E00153174,4,3,2
E00153175,4,3,2
E00153176,4,3,2
E00153177,4,3,2
E00153178,4,3,2
E00153179,6,7,7
E00153180,4,3,1
E00153181,3,2,2
E00153182,5,4,2
E00153183,4,3,2
E00153184,4,3,1
E00153185,4,3,2
E00153186,4,3,1
E00153187,4,3,2
E00153188,4,3,2
E00153189,4,3,1
E00153190,4,3,1
E00153191,4,3,1
E00153192,4,3,2
E00153193,4,3,1
E00153194,4,3,1
E00153195,4,3,1
E00153196,4,3,2
E00153197,4,3,1
E00153198,4,3,1
E00153199,4,3,1
E00153200,4,3,1
E00153201,4,3,2
E00153202,4,3,1
E00153203,4,3,1
E00153204,3,2,7
E00153205,4,3,2
E00153206,4,3,2
E00153207,4,3,2
E00153208,4,3,1
E00153209,5,3,2
E00153210,5,4,2
E00153211,3,2,2
E00153212,5,3,2
E00153213,6,7,7
E00153214,5,4,2
E00153215,5,4,2
E00153216,3,4,2
E00153217,5,3,1
E00153218,5,4,2
E00153219,5,4,2
E00153220,6,7,2
E00153221,6,7,2
E00153222,2,7,6
E00153223,3,7,7
E00153224,6,7,7
E00153225,4,3,1
E00153226,4,3,2
E00153227,4,3,2
E00153228,4,3,2
E00153230,5,4,2
E00153232,4,3,1
E00153233,4,3,1
E00153234,5,7,2
E00153235,0,3,1
E00153236,4,3,1
E00153237,4,3,1
E00153238,4,3,1
E00153239,4,3,2
E00153240,4,3,1
E00153241,4,3,2
E00153242,4,3,1
E00153243,4,3,1
E00153244,4,3,1
E00153245,4,3,2
E00153247,4,3,2
E00153248,4,3,1
E00153249,4,3,2
E00153250,4,3,1
E00153252,4,3,2
E00153253,4,3,2
E00153254,4,3,2
E00153256,4,3,2
E00153257,4,3,1
E00153258,4,7,7
E00153259,4,3,2
E00153260,4,3,2
E00153261,4,3,1
E00153262,4,3,2
E00153263,4,3,1
E00153264,5,3,1
E00153266,4,3,1
E00153267,2,6,6
E00153268,2,4,7
E00153269,2,7,6
E00153270,5,4,1
E00153271,6,7,7
E00153272,6,7,6
E00153273,5,7,2
E00153274,5,4,2
E00153275,3,2,8
E00153276,3,2,6
E00153277,5,3,1
E00153278,5,3,1
E00153279,5,3,2
E00153280,5,3,2
E00153281,2,4,2
E00153282,5,3,1
E00153283,6,7,7
E00153285,2,6,6
E00153287,5,4,2
E00153288,6,7,7
E00153289,6,7,7
E00153290,6,7,7
E00153292,2,6,2
E00153293,2,4,2
E00153294,3,2,8
E00153295,2,6,6
E00153296,2,6,2
E00153297,5,4,2
E00153298,6,7,7
E00153299,5,4,1
E00153300,0,0,1
E00153301,5,7,7
E00153302,5,4,1
E00153303,6,7,7
E00153304,0,0,2
E00153305,5,4,2
E00153306,6,7,7
E00153307,6,7,7
E00153308,3,2,7
E00153309,6,7,7
E00153310,6,7,7
E00153311,5,4,2
E00153312,5,3,1
E00153313,5,4,7
E00153314,6,4,2
E00153315,5,4,2
E00153316,5,4,2
E00153317,5,4,7
E00153318,5,4,2
E00153319,5,4,2
E00153320,4,3,1
E00153321,6,7,7
E00153322,4,3,1
E00153324,5,3,1
E00153325,5,4,1
E00153326,5,4,1
E00153327,4,3,7
E00153328,4,3,2
E00153329,4,3,1
E00153330,4,3,1
E00153331,4,3,1
E00153332,6,7,7
E00153333,4,3,2
E00153334,4,3,2
E00153335,4,3,1
E00153336,4,3,1
E00153337,4,3,1
E00153338,4,3,1
E00153339,4,3,1
E00153340,4,3,1
E00153341,4,3,2
E00153342,0,0,1
E00153343,0,3,2
E00153344,0,0,1
E00153345,2,4,2
E00153346,5,3,2
E00153347,0,3,1
E00153348,0,0,2
E00153349,4,3,1
E00153350,5,4,2
E00153351,0,0,1
E00153352,0,3,1
E00153353,0,0,1
E00153354,4,3,2
E00153355,4,0,1
E00153356,4,3,1
E00153357,4,3,2
E00153358,4,3,1
E00153359,4,3,2
E00153360,4,3,1
E00153361,4,3,1
E00153362,4,3,2
E00153363,4,3,1
E00153364,0,0,2
E00153365,0,3,1
E00153366,4,3,2
E00153367,4,3,1
E00153368,4,3,1
E00153369,4,3,2
E00153370,6,7,7
E00153371,4,3,1
E00153372,4,3,2
E00153373,4,3,1
E00153375,4,3,2
E00153376,4,3,1
E00153378,4,3,1
E00153379,4,3,2
E00153380,2,4,2
E00153381,5,4,2
E00153382,3,2,6
E00153383,2,6,6
E00153384,6,7,7
E00153385,2,6,2
E00153386,3,2,6
E00153387,2,6,2
E00153388,2,6,6
E00153389,2,6,6
E00153390,2,6,2
E00153391,2,6,6
E00153392,2,6,6
E00153393,3,2,6
E00153394,3,2,6
E00153395,2,6,6
E00153396,7,6,6
E00153397,3,2,6
E00153398,5,4,7
E00153399,0,3,1
E00153400,4,3,1
E00153401,4,3,1
E00153402,4,4,2
E00153403,4,3,1
E00153404,4,3,2
E00153405,4,3,2
E00153406,5,4,2
E00153407,4,3,2
E00153408,4,3,7
E00153409,4,3,1
